"datasetName","decimalLongitude","decimalLatitude","basisOfRecord","scientificName"
"obis",138.825,-16.8617,"HumanObservation","Natator depressus"
"obis",151.3733,-23.8817,"HumanObservation","Natator depressus"
"obis",141.3879,-16.1618,"HumanObservation","Natator depressus"
"obis",141.5,-12.55333,"HumanObservation","Natator depressus"
"obis",130.815,-12.41167,"HumanObservation","Natator depressus"
"obis",136.04,-11.67,"HumanObservation","Natator depressus"
"obis",143.5667,-13.2167,"HumanObservation","Natator depressus"
"obis",146.8339,-19.2733,"HumanObservation","Natator depressus"
"obis",139.2734,-16.2756,"HumanObservation","Natator depressus"
"obis",151.0574,-23.4494,"HumanObservation","Natator depressus"
"obis",150.9667,-23.1833,"HumanObservation","Natator depressus"
"obis",136.81667,-11.66667,"HumanObservation","Natator depressus"
"obis",132.1745,-11.129,"HumanObservation","Natator depressus"
"obis",130.87717,-12.13083,"HumanObservation","Natator depressus"
"obis",136.93,-13.81,"HumanObservation","Natator depressus"
"obis",142.1254,-10.9821,"HumanObservation","Natator depressus"
"obis",132.383,-12.1,"PreservedSpecimen","Natator depressus"
"obis",149.6639,-21.9744,"HumanObservation","Natator depressus"
"obis",142.1111,-10.2403,"HumanObservation","Natator depressus"
"obis",130.35,-12.84917,"HumanObservation","Natator depressus"
"obis",140.5,-11.5,"MachineObservation","Natator depressus"
"obis",142.146,-10.1878,"HumanObservation","Natator depressus"
"obis",149.1565,-20.677,"HumanObservation","Natator depressus"
"obis",136.33667,-13.32833,"HumanObservation","Natator depressus"
"obis",142.125,-10.9817,"HumanObservation","Natator depressus"
"obis",136.25167,-11.95833,"HumanObservation","Natator depressus"
"obis",132.32167,-11.575,"HumanObservation","Natator depressus"
"obis",142.5167,-10.1633,"HumanObservation","Natator depressus"
"obis",150.1484,-21.5212,"HumanObservation","Natator depressus"
"obis",152.00776,-24.43672,"HumanObservation","Natator depressus"
"obis",149.771,-21.6024,"HumanObservation","Natator depressus"
"obis",149.9027,-22.0541,"HumanObservation","Natator depressus"
"obis",151.96776,-24.31512,"HumanObservation","Natator depressus"
"obis",150.8017,-23.2033,"HumanObservation","Natator depressus"
"obis",130.90167,-11.31,"HumanObservation","Natator depressus"
"obis",139.5052,-16.5783,"HumanObservation","Natator depressus"
"obis",150.2536,-22.363,"HumanObservation","Natator depressus"
"obis",149.22,-21.1484,"HumanObservation","Natator depressus"
"obis",143.3629,-12.7814,"HumanObservation","Natator depressus"
"obis",141.6346,-15.1009,"HumanObservation","Natator depressus"
"obis",147.04403,-19.23532,"HumanObservation","Natator depressus"
"obis",150.9033,-23.1533,"HumanObservation","Natator depressus"
"obis",142.0819,-10.3254,"HumanObservation","Natator depressus"
"obis",149.432,-20.9093,"HumanObservation","Natator depressus"
"obis",136.10083,-13.3665,"HumanObservation","Natator depressus"
"obis",150.0435,-22.1295,"HumanObservation","Natator depressus"
"obis",151.23,-21.82,"HumanObservation","Natator depressus"
"obis",130.633,-11.783,"PreservedSpecimen","Natator depressus"
"obis",140.9483,-17.0523,"HumanObservation","Natator depressus"
"obis",136.085,-11.6083,"HumanObservation","Natator depressus"
"obis",138.6317,-16.7717,"HumanObservation","Natator depressus"
"obis",149.3207,-21.4166,"HumanObservation","Natator depressus"
"obis",149.1163,-20.6004,"HumanObservation","Natator depressus"
"obis",149.0914,-20.6766,"HumanObservation","Natator depressus"
"obis",142.0695,-10.2596,"HumanObservation","Natator depressus"
"obis",151.29273,-23.74009,"HumanObservation","Natator depressus"
"obis",130.125,-13.055,"HumanObservation","Natator depressus"
"obis",143.0144,-11.1696,"HumanObservation","Natator depressus"
"obis",139.155,-17.1698,"HumanObservation","Natator depressus"
"obis",136.775,-14.2633,"HumanObservation","Natator depressus"
"obis",136.595,-12.9967,"HumanObservation","Natator depressus"
"obis",142.2797,-10.6906,"HumanObservation","Natator depressus"
"obis",151.5,-23.5,"MachineObservation","Natator depressus"
"obis",130.415,-11.80333,"HumanObservation","Natator depressus"
"obis",142.1194,-10.2403,"HumanObservation","Natator depressus"
"obis",150.91667,-23.41667,"PreservedSpecimen","Natator depressus"
"obis",149.1139,-20.583,"HumanObservation","Natator depressus"
"obis",150.0974,-22.048,"HumanObservation","Natator depressus"
"obis",142.9333,-11.6,"HumanObservation","Natator depressus"
"obis",149.207,-21.2325,"HumanObservation","Natator depressus"
"obis",149.8487,-21.9971,"HumanObservation","Natator depressus"
"obis",149.9129,-22.0605,"HumanObservation","Natator depressus"
"obis",143.1274,-12.3477,"HumanObservation","Natator depressus"
"obis",143.325,-9.7667,"HumanObservation","Natator depressus"
"obis",150.0167,-16.0333,"HumanObservation","Natator depressus"
"obis",142.635,-10.6,"HumanObservation","Natator depressus"
"obis",136.92583,-14.35,"HumanObservation","Natator depressus"
"obis",136.91283,-14.14833,"HumanObservation","Natator depressus"
"obis",149.705,-21.7959,"HumanObservation","Natator depressus"
"obis",142.0913,-10.3191,"HumanObservation","Natator depressus"
"obis",142.3175,-10.8406,"HumanObservation","Natator depressus"
"obis",150.091,-22.1789,"HumanObservation","Natator depressus"
"obis",143.6,-13.2667,"HumanObservation","Natator depressus"
"obis",148.8773,-20.7985,"HumanObservation","Natator depressus"
"obis",142.595,-10.7117,"HumanObservation","Natator depressus"
"obis",146.8055,-19.2417,"HumanObservation","Natator depressus"
"obis",142.105,-10.3567,"HumanObservation","Natator depressus"
"obis",142.215,-10.9233,"HumanObservation","Natator depressus"
"obis",149.4315,-20.7591,"HumanObservation","Natator depressus"
"obis",121.5,-16.5,"MachineObservation","Natator depressus"
"obis",147.0333,-19.3333,"HumanObservation","Natator depressus"
"obis",141.3333,-12.8833,"PreservedSpecimen","Natator depressus"
"obis",139.7712,-16.4422,"HumanObservation","Natator depressus"
"obis",149.6606,-21.7173,"HumanObservation","Natator depressus"
"obis",122.1,-16.9,"PreservedSpecimen","Natator depressus"
"obis",139.6067,-17.5067,"HumanObservation","Natator depressus"
"obis",152.72,-24.12,"HumanObservation","Natator depressus"
"obis",131.2925,-11.204,"HumanObservation","Natator depressus"
"obis",136.65,-13.2333,"PreservedSpecimen","Natator depressus"
"obis",149.8927,-21.4942,"HumanObservation","Natator depressus"
"obis",139.4729,-16.6121,"HumanObservation","Natator depressus"
"obis",136.22117,-13.77856,"HumanObservation","Natator depressus"
"obis",150.1194,-21.9414,"HumanObservation","Natator depressus"
"obis",130.38333,-11.17,"HumanObservation","Natator depressus"
"obis",142.3806,-10.8368,"HumanObservation","Natator depressus"
"obis",136.92167,-13.66333,"HumanObservation","Natator depressus"
"obis",142.4105,-10.7748,"HumanObservation","Natator depressus"
"obis",140.238,-16.913,"PreservedSpecimen","Natator depressus"
"obis",130.34583,-12.84333,"HumanObservation","Natator depressus"
"obis",150.86,-23.5,"HumanObservation","Natator depressus"
"obis",149.8121,-21.5763,"HumanObservation","Natator depressus"
"obis",149.4822,-20.9392,"HumanObservation","Natator depressus"
"obis",149.8473,-21.9953,"HumanObservation","Natator depressus"
"obis",136.6183,-11.7483,"HumanObservation","Natator depressus"
"obis",131.103,-11.28967,"HumanObservation","Natator depressus"
"obis",130.35036,-12.67941,"HumanObservation","Natator depressus"
"obis",149.8066,-21.5716,"HumanObservation","Natator depressus"
"obis",153.25,-24.72,"HumanObservation","Natator depressus"
"obis",141.7243,-12.2325,"HumanObservation","Natator depressus"
"obis",136.7895,-13.994,"HumanObservation","Natator depressus"
"obis",130.42017,-12.5336,"HumanObservation","Natator depressus"
"obis",150.2843,-21.682,"HumanObservation","Natator depressus"
"obis",141.4867,-12.5217,"PreservedSpecimen","Natator depressus"
"obis",128.5,-11.5,"MachineObservation","Natator depressus"
"obis",132.33333,-11.15,"HumanObservation","Natator depressus"
"obis",136.8,-12.68333,"PreservedSpecimen","Natator depressus"
"obis",144.2167,-9.4,"HumanObservation","Natator depressus"
"obis",143.5467,-9.5167,"HumanObservation","Natator depressus"
"obis",141.5656,-14.7373,"HumanObservation","Natator depressus"
"obis",130.3313,-11.1123,"HumanObservation","Natator depressus"
"obis",136.85,-15.52333,"HumanObservation","Natator depressus"
"obis",143.0883,-11.7917,"HumanObservation","Natator depressus"
"obis",150.5,-22.5,"MachineObservation","Natator depressus"
"obis",141.4667,-12.55,"PreservedSpecimen","Natator depressus"
"obis",130.35122,-12.73192,"HumanObservation","Natator depressus"
"obis",148.9384,-20.864,"HumanObservation","Natator depressus"
"obis",152.41745,-24.88188,"PreservedSpecimen","Natator depressus"
"obis",136.0317,-12.1267,"HumanObservation","Natator depressus"
"obis",143.5,-13.54,"HumanObservation","Natator depressus"
"obis",142.1043,-10.3561,"HumanObservation","Natator depressus"
"obis",146.55111,-18.89833,"HumanObservation","Natator depressus"
"obis",153.08333,-26.48333,"PreservedSpecimen","Natator depressus"
"obis",149.1779,-20.6784,"HumanObservation","Natator depressus"
"obis",149.1854,-20.6019,"HumanObservation","Natator depressus"
"obis",150.0976,-21.9408,"HumanObservation","Natator depressus"
"obis",151.1533,-23.4033,"HumanObservation","Natator depressus"
"obis",141.8232,-12.0309,"HumanObservation","Natator depressus"
"obis",136.8033,-14.15,"HumanObservation","Natator depressus"
"obis",130.00917,-13.125,"HumanObservation","Natator depressus"
"obis",142.07,-10.2667,"HumanObservation","Natator depressus"
"obis",149.3882,-20.7692,"HumanObservation","Natator depressus"
"obis",116.5,-21.5,"MachineObservation","Natator depressus"
"obis",136.95,-13.6367,"HumanObservation","Natator depressus"
"obis",151.47589,-33.92615,"HumanObservation","Natator depressus"
"obis",142.2086,-9.9635,"HumanObservation","Natator depressus"
"obis",141.616,-13.0506,"HumanObservation","Natator depressus"
"obis",141.4833,-12.5467,"PreservedSpecimen","Natator depressus"
"obis",134.683,-11.2,"PreservedSpecimen","Natator depressus"
"obis",142.3921,-10.7764,"HumanObservation","Natator depressus"
"obis",142.345,-10.5533,"HumanObservation","Natator depressus"
"obis",139.5139,-16.5481,"HumanObservation","Natator depressus"
"obis",142.0899,-10.0879,"HumanObservation","Natator depressus"
"obis",149.2443,-21.1634,"HumanObservation","Natator depressus"
"obis",149.2924,-21.3133,"HumanObservation","Natator depressus"
"obis",150.0676,-22.155,"HumanObservation","Natator depressus"
"obis",146.83483,-19.10259,"HumanObservation","Natator depressus"
"obis",149.4655,-20.7356,"HumanObservation","Natator depressus"
"obis",142.2222,-10.7435,"HumanObservation","Natator depressus"
"obis",149.05,-20.45,"HumanObservation","Natator depressus"
"obis",146.8333,-19.15,"HumanObservation","Natator depressus"
"obis",142.1064,-10.0599,"HumanObservation","Natator depressus"
"obis",149.3153,-21.3802,"HumanObservation","Natator depressus"
"obis",152.3333,-24.7333,"HumanObservation","Natator depressus"
"obis",142.7826,-11.225,"HumanObservation","Natator depressus"
"obis",149.03444,-20.915,"HumanObservation","Natator depressus"
"obis",142.0533,-10.36,"HumanObservation","Natator depressus"
"obis",141.46667,-12.55,"HumanObservation","Natator depressus"
"obis",142.5,-10.6133,"HumanObservation","Natator depressus"
"obis",176.5,-39.5,"MachineObservation","Natator depressus"
"obis",130.42,-12.51167,"HumanObservation","Natator depressus"
"obis",136.7937,-13.93437,"HumanObservation","Natator depressus"
"obis",142.1545,-10.2161,"HumanObservation","Natator depressus"
"obis",151.3333,-23.755,"HumanObservation","Natator depressus"
"obis",149.2312,-20.734,"HumanObservation","Natator depressus"
"obis",139.8167,-16.8,"PreservedSpecimen","Natator depressus"
"obis",150.1509,-21.9759,"HumanObservation","Natator depressus"
"obis",142.024,-10.8513,"HumanObservation","Natator depressus"
"obis",128.383,-14.833,"PreservedSpecimen","Natator depressus"
"obis",132.00817,-11.13,"HumanObservation","Natator depressus"
"obis",130.86833,-11.335,"HumanObservation","Natator depressus"
"obis",136.86667,-14.615,"PreservedSpecimen","Natator depressus"
"obis",142.104,-10.2363,"HumanObservation","Natator depressus"
"obis",130.14033,-12.94733,"HumanObservation","Natator depressus"
"obis",149.29278,-21.32333,"HumanObservation","Natator depressus"
"obis",153.3594,-27.64007,"HumanObservation","Natator depressus"
"obis",150.1544,-21.971,"HumanObservation","Natator depressus"
"obis",142.0839,-10.1342,"HumanObservation","Natator depressus"
"obis",132.85,-11.05,"HumanObservation","Natator depressus"
"obis",142.5267,-10.685,"HumanObservation","Natator depressus"
"obis",144.045,-9.9267,"HumanObservation","Natator depressus"
"obis",149.0955,-20.5506,"HumanObservation","Natator depressus"
"obis",138.115,-16.6517,"HumanObservation","Natator depressus"
"obis",136.88167,-14.3075,"HumanObservation","Natator depressus"
"obis",145.9736,-16.6084,"HumanObservation","Natator depressus"
"obis",150.0612,-22.1405,"HumanObservation","Natator depressus"
"obis",142.1179,-11.228,"HumanObservation","Natator depressus"
"obis",151.0983,-23.4767,"HumanObservation","Natator depressus"
"obis",142.3348,-10.8905,"HumanObservation","Natator depressus"
"obis",149.3944,-20.7778,"HumanObservation","Natator depressus"
"obis",142.2793,-10.9163,"HumanObservation","Natator depressus"
"obis",149.2953,-20.8251,"HumanObservation","Natator depressus"
"obis",149.2645,-20.8087,"HumanObservation","Natator depressus"
"obis",149.2925,-21.2937,"HumanObservation","Natator depressus"
"obis",142.18,-10.1683,"HumanObservation","Natator depressus"
"obis",150.1465,-21.5217,"HumanObservation","Natator depressus"
"obis",146.11667,-17.78333,"PreservedSpecimen","Natator depressus"
"obis",153.3667,-25,"HumanObservation","Natator depressus"
"obis",151.30107,-23.71512,"HumanObservation","Natator depressus"
"obis",130.5,-12.56667,"HumanObservation","Natator depressus"
"obis",136.75,-13.4333,"PreservedSpecimen","Natator depressus"
"obis",143.5,-12.5,"MachineObservation","Natator depressus"
"obis",136.45583,-13.2555,"HumanObservation","Natator depressus"
"obis",150.2209,-21.6559,"HumanObservation","Natator depressus"
"obis",143.5,-14.5,"MachineObservation","Natator depressus"
"obis",142.636,-10.5995,"HumanObservation","Natator depressus"
"obis",150.1485,-21.5233,"HumanObservation","Natator depressus"
"obis",150.2884,-21.7495,"HumanObservation","Natator depressus"
"obis",151.2517,-23.66,"HumanObservation","Natator depressus"
"obis",143.5064,-12.9217,"HumanObservation","Natator depressus"
"obis",149.1456,-20.6904,"HumanObservation","Natator depressus"
"obis",130.83454,-12.34859,"HumanObservation","Natator depressus"
"obis",143.7417,-11.5583,"HumanObservation","Natator depressus"
"obis",139.4971,-16.9771,"HumanObservation","Natator depressus"
"obis",150.3385,-21.6538,"HumanObservation","Natator depressus"
"obis",144.066,-9.933,"PreservedSpecimen","Natator depressus"
"obis",132.13,-11.12,"HumanObservation","Natator depressus"
"obis",150.5,-21.5,"MachineObservation","Natator depressus"
"obis",125.5,-11.5,"MachineObservation","Natator depressus"
"obis",143.77278,-14.22806,"HumanObservation","Natator depressus"
"obis",142.3504,-10.7074,"HumanObservation","Natator depressus"
"obis",130.35867,-12.741,"HumanObservation","Natator depressus"
"obis",136.5,-13.5,"MachineObservation","Natator depressus"
"obis",151.3333,-23.7667,"HumanObservation","Natator depressus"
"obis",132.116,-11.183,"PreservedSpecimen","Natator depressus"
"obis",141.2699,-16.5522,"HumanObservation","Natator depressus"
"obis",135.8117,-12.1533,"HumanObservation","Natator depressus"
"obis",149.7083,-21.4436,"HumanObservation","Natator depressus"
"obis",135.1345,-11.71525,"HumanObservation","Natator depressus"
"obis",150.131,-21.9894,"HumanObservation","Natator depressus"
"obis",139.7333,-15.85,"PreservedSpecimen","Natator depressus"
"obis",141.56667,-9.53333,"PreservedSpecimen","Natator depressus"
"obis",131.43125,-11.30901,"HumanObservation","Natator depressus"
"obis",143.4283,-9.6933,"HumanObservation","Natator depressus"
"obis",142.1656,-10.2202,"HumanObservation","Natator depressus"
